Imatest,4.0.1, Master, Stepchart
File,G3_DR36_2_22mm_f6.3_i160_1010514.JPG
Run date,24-Jul-2014 09:35:08,,Build 2014-07-23

Zones,36

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Lux (patch)
 1,   63.8, 0.2501, -0.0000, -0.6019
 2,   56.8, 0.2228, -0.1000, -0.6521
 3,   47.5, 0.1865, -0.2000, -0.7294
 4,   37.6, 0.1476, -0.3000, -0.8310
 5,   28.4, 0.1114, -0.4000, -0.9532
 6,   23.1, 0.0907, -0.5000, -1.0425
 7,   18.2, 0.0715, -0.6000, -1.1458
 8,   14.4, 0.0564, -0.7000, -1.2491
 9,   10.8, 0.0425, -0.8000, -1.3720
10,    8.7, 0.0342, -0.9000, -1.4660
11,    5.8, 0.0227, -1.0000, -1.6432
12,    4.5, 0.0175, -1.1000, -1.7581
13,    3.2, 0.0126, -1.2000, -1.8997
14,    2.2, 0.0088, -1.3000, -2.0560
15,    1.3, 0.0050, -1.4000, -2.2976
16,    1.3, 0.0050, -1.5000, -2.2977
17,    1.1, 0.0042, -1.6000, -2.3803
18,    0.3, 0.0013, -1.7000, -2.8950
19,    0.1, 0.0005, -1.8000, -3.3301
20,    0.1, 0.0003, -1.9000, -3.4562
21,    0.1, 0.0003, -2.0000, -3.5225
22,    0.1, 0.0002, -2.1000, -3.7002
23,    0.1, 0.0002, -2.2000, -3.6148
24,    0.1, 0.0002, -2.3000, -3.6788
25,    0.0, 0.0002, -2.4000, -3.7365
26,    0.0, 0.0001, -2.5000, -3.8769
27,    0.0, 0.0002, -2.6000, -3.7164
28,    0.1, 0.0002, -2.7000, -3.7021
29,    0.1, 0.0002, -2.8000, -3.7071
30,    0.0, 0.0002, -2.9000, -3.7787
31,    0.0, 0.0002, -3.0000, -3.7537
32,    0.0, 0.0001, -3.1000, -3.8859
33,    0.0, 0.0002, -3.2000, -3.7709
34,    0.0, 0.0002, -3.3000, -3.8148
35,    0.0, 0.0002, -3.4000, -3.7695
36,    0.0, 0.0002, -3.5000, -3.8200

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0000,  0.6019,  0.5882,  0.5896,  0.8097,  63.8,  65.8,  65.6,  39.5,  64.0,  66.0,  66.0,  40.0
 2,  0.1000,  0.6521,  0.6467,  0.6380,  0.8485,  56.8,  57.5,  58.7,  36.1,  56.8,  57.0,  59.0,  36.0
 3,  0.2000,  0.7294,  0.7248,  0.7162,  0.9088,  47.5,  48.0,  49.0,  31.5,  47.6,  48.0,  49.0,  31.0
 4,  0.3000,  0.8310,  0.8270,  0.8185,  0.9972,  37.6,  38.0,  38.7,  25.7,  37.6,  38.0,  39.0,  26.0
 5,  0.4000,  0.9532,  0.9486,  0.9447,  1.0661,  28.4,  28.7,  29.0,  21.9,  28.4,  29.0,  29.0,  22.0
 6,  0.5000,  1.0425,  1.0413,  1.0323,  1.1648,  23.1,  23.2,  23.7,  17.4,  23.2,  23.0,  24.0,  18.0
 7,  0.6000,  1.1458,  1.1478,  1.1338,  1.2792,  18.2,  18.1,  18.7,  13.4,  18.4,  18.0,  19.0,  14.0
 8,  0.7000,  1.2491,  1.2533,  1.2363,  1.3848,  14.4,  14.2,  14.8,  10.5,  14.4,  14.0,  15.0,  10.0
 9,  0.8000,  1.3720,  1.3894,  1.3544,  1.5238,  10.8,  10.4,  11.3,   7.6,  10.9,  11.0,  11.0,   7.0
10,  0.9000,  1.4660,  1.4921,  1.4430,  1.6666,   8.7,   8.2,   9.2,   5.5,   8.9,   8.0,   9.0,   5.0
11,  1.0000,  1.6432,  1.6655,  1.6198,  1.8677,   5.8,   5.5,   6.1,   3.5,   5.9,   6.0,   6.0,   4.0
12,  1.1000,  1.7581,  1.7854,  1.7393,  1.8883,   4.5,   4.2,   4.6,   3.3,   4.4,   4.0,   5.0,   4.0
13,  1.2000,  1.8997,  1.9798,  1.8733,  1.9582,   3.2,   2.7,   3.4,   2.8,   3.0,   3.0,   3.0,   3.0
14,  1.3000,  2.0560,  2.1607,  2.0149,  2.2446,   2.2,   1.8,   2.5,   1.5,   2.1,   2.0,   2.0,   2.0
15,  1.4000,  2.2976,  2.3335,  2.2750,  2.4488,   1.3,   1.2,   1.4,   0.9,   1.0,   1.0,   1.0,   1.0
16,  1.5000,  2.2977,  2.4338,  2.2584,  2.3678,   1.3,   0.9,   1.4,   1.1,   1.0,   1.0,   1.0,   1.0
17,  1.6000,  2.3803,  2.4572,  2.3573,  2.4088,   1.1,   0.9,   1.1,   1.0,   1.0,   1.0,   1.0,   1.0
18,  1.7000,  2.8950,  2.8286,  2.9388,  2.7286,   0.3,   0.4,   0.3,   0.5,   0.0,   0.0,   0.0,   0.0
19,  1.8000,  3.3301,  2.9870,  3.6726,  2.8730,   0.1,   0.3,   0.1,   0.3,   0.0,   0.0,   0.0,   0.0
20,  1.9000,  3.4562,  3.1746,  3.9483,  2.7538,   0.1,   0.2,   0.0,   0.4,   0.0,   0.0,   0.0,   0.0
21,  2.0000,  3.5225,  3.1718,  4.1978,  2.8093,   0.1,   0.2,   0.0,   0.4,   0.0,   0.0,   0.0,   0.0
22,  2.1000,  3.7002,  3.2737,  4.5497,  3.0378,   0.1,   0.1,   0.0,   0.2,   0.0,   0.0,   0.0,   0.0
